name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Aquitalea sp,0,NaN,0,0,0,0.0425230333097094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Zoogloea sp,0,NaN,0,0.0408052230685528,0,0.0992204110559887,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas teessidea,0,NaN,0,0.0136017410228509,0,0.0283486888731396,0.0494951494753514,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Variovorax sp,0,NaN,0.131622244159263,0,0,0.0425230333097094,0,0,0,0,0.0609198903441974,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas fulva,0,NaN,0.0658111220796315,0.0272034820457019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016849199663016,0,NaN,0,0
Herbaspirillum seropedicae,0,NaN,0,0,0,0.0141743444365698,0,0,0.0839983200335993,0,0,0,0,0,0,0,0,0,0,0.00847385814761461,NaN,0,0
Aeromonas sp,0,NaN,0,0,0,0.070871722182849,0,0,0,0,0.0609198903441974,0,0,0,0,0,0,0,0,0,NaN,0,0
Herminiimonas saxobsidens,0,NaN,0,0.0272034820457019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Klebsiella sp,0,NaN,0.0987166831194472,0,0,0.141743444365698,0.00989902989507028,0,0,0.0330906684315023,0.152299725860493,0,0,0,0,0,0,0,0,0.186424879247521,NaN,0,0
Aeromonas caviae,0,NaN,0,0,0,0.297661233167966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Arenimonas malthae,0,NaN,0,0,0,0,0,0,0.209995800083998,0.198544010589014,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Citrobacter freundii,0,NaN,0,0,0,0.127569099929128,0,0,0,0.0661813368630046,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Rhodococcus erythropolis,0,NaN,0,0,0,0,0,0,1.76396472070559,0,0.304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas pseudoalcaligenes,0,NaN,0,0,0,0,0,0,0,0,0,0,0.010275380189067,0,0,0,0,0,0,0,NaN,0,0
Aeromonas hydrophila,0,NaN,0,0,0,0.0141743444365698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aeromonas punctata,0,NaN,0,0,0,0.0992204110559887,0.00989902989507028,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Propionibacterium sp,0,NaN,0,0,0,0,0,0,0,0.0992720052945069,0.0609198903441974,0,0,0,0,0,0,0,0,0,NaN,0,0
Enterobacter ludwigii,0,NaN,0,0,0,0.127569099929128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aeromonas taiwanensis,0,NaN,0,0,0,0.155917788802268,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Propionibacterium acnes,0,NaN,0,0,0,0,0,0,1.34397312053759,0.297816015883521,0.182759671032592,0.295566502463054,0,0,0,0,0,0,0,0,NaN,0,0
Cronobacter sakazakii,0,NaN,0.164527805199079,0,0,0,0,0.0563539025077487,0,0,0,0,0,0,0.0124239035905081,0,0,0,0,0,NaN,0,0
Pedobacter kwangyangensis,0.0159261028826246,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Frateuria sp,0,NaN,0,0,0,0,0,0,0,0.0330906684315023,0.0304599451720987,0,0.010275380189067,0.20165355918532,0,0,0,0,0,0,NaN,0,0
Serratia marcescens,0,NaN,0,0,0,0.0141743444365698,0,0,0,0.165453342157512,0,0,0,0,0,0,0,0,26.6891322662174,0,NaN,0,0
Variovorax paradoxus,0,NaN,0,0,0.0529661016949153,0.0425230333097094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Rhodococcus sp,0,NaN,0,0,0,0,0,0,0.209995800083998,0,0.0913798355162961,0,0,0,0,0,0,0,0,0,NaN,0,0
Pantoea agglomerans,0,NaN,0,0,0.0529661016949153,0,0,0,0.125997480050399,0.0330906684315023,0.152299725860493,0,0,0,0,0,0,0,0,0,NaN,0,0
Burkholderia ambifaria,0,NaN,0,0,0,0,0,0,0,0,0,0,0.020550760378134,0,0,0,0,0,0,0,NaN,0,0
Tepidimonas arfidensis,0,NaN,0,0,0,0,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Microbacterium sp,0.270743749004619,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aranicola sp,0,NaN,0.0329055610398157,0,0,0,0,0.507185122569738,1.00797984040319,0,1.82759671032592,0,0,0.685622101230087,0.323021493353212,0,0,0,0,0,NaN,0,0
Novosphingobium capsulatum,48.7338748208313,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Mitsuaria sp,0,NaN,0,0.0952121871599565,0.0264830508474576,0.0141743444365698,0.138586418530984,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Sphingomonas sp,0.334448160535117,NaN,0,0,0,0,0,0,0,0,0.121839780688395,0.0492610837438424,0,0,0,0,0,0,0,5.01652402338785,NaN,0,0
Phascolarctobacterium sp,0,NaN,0,0,0,0,0,0,0,0,0.0609198903441974,0,0,0,0,0,0,0,0,0,NaN,0,0
Burkholderia gladioli,0,NaN,0,0,0,0,0,0,0,0,0,0,0.010275380189067,0.020165355918532,0,0,0,0,0,0,NaN,0,0
