"Plot Title: 31"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
232,10/01/12 08:02:16  AM,18.901,1463.9,,
233,10/01/12 08:32:16  AM,18.996,1722.2,,
234,10/01/12 09:02:16  AM,18.996,1722.2,,
235,10/01/12 09:32:16  AM,18.996,1550.0,,
236,10/01/12 10:02:16  AM,18.996,1722.2,,
237,10/01/12 10:32:16  AM,18.996,1722.2,,
238,10/01/12 11:02:16  AM,18.996,1722.2,,
239,10/01/12 11:32:16  AM,18.996,1550.0,,
240,10/01/12 12:02:16  PM,18.996,1636.1,,
241,10/01/12 12:32:16  PM,18.996,1550.0,,
242,10/01/12 01:02:16  PM,18.901,1722.2,,
243,10/01/12 01:32:16  PM,18.901,1463.9,,
244,10/01/12 02:02:16  PM,18.901,1636.1,,
245,10/01/12 02:32:16  PM,18.901,1463.9,,
246,10/01/12 03:02:16  PM,18.901,1463.9,,
247,10/01/12 03:32:16  PM,18.901,1463.9,,
248,10/01/12 04:02:16  PM,18.996,1722.2,,
249,10/01/12 04:32:16  PM,18.901,1636.1,,
250,10/01/12 05:02:16  PM,18.901,1463.9,,
251,10/01/12 05:32:16  PM,18.901,1636.1,,
252,10/01/12 06:02:16  PM,18.901,1636.1,,
253,10/01/12 06:32:16  PM,18.901,1636.1,,
254,10/01/12 07:02:16  PM,18.996,1636.1,,
255,10/01/12 07:32:16  PM,18.996,1636.1,,
256,10/01/12 08:02:16  PM,18.996,1636.1,,
257,10/01/12 08:32:16  PM,18.996,1550.0,,
258,10/01/12 09:02:16  PM,18.996,1636.1,,
259,10/01/12 09:32:16  PM,19.092,1722.2,,
260,10/01/12 10:02:16  PM,19.092,1722.2,,
261,10/01/12 10:32:16  PM,19.092,1722.2,,
262,10/01/12 11:02:16  PM,19.092,1722.2,,
263,10/01/12 11:32:16  PM,19.092,1722.2,,
264,10/02/12 12:02:16  AM,19.187,1550.0,,
265,10/02/12 12:32:16  AM,19.187,1636.1,,
266,10/02/12 01:02:16  AM,19.187,1636.1,,
267,10/02/12 01:32:16  AM,19.187,1722.2,,
268,10/02/12 02:02:16  AM,19.282,1463.9,,
269,10/02/12 02:32:16  AM,19.282,1722.2,,
